subject,experiment,state,nominal_facing_radar,radar,start_s,end_s,duration_s,rsp_rr_bpm,primary_bin,auxiliary_bin,auxiliary_corr,radar_rr_bpm,primary_rr_bpm,path_fused_rr_bpm,primary_rr_abs_error,path_fused_rr_abs_error,rr_abs_error,quality,phase_bad,spectral_entropy,peak_fraction,edge_margin_hz,motion_index
S07_KDM,S02,POST_HOLD,,1,436.189,486.189,50.0,11.412533409133653,13,71,-0.7199350656746778,11.500329015469138,11.313120685257328,11.500329015469138,0.09941272387632516,0.08779560633548478,0.08779560633548478,3.849803704571583,0.0005,0.6640573131648672,0.11378183007755986,0.03855201142095546,0.029144227896720297
S07_KDM,S02,POST_HOLD,,2,436.189,486.189,50.0,11.412533409133653,21,62,0.6989802606598663,11.726805311663302,11.889989374123914,11.726805311663302,0.477455964990261,0.314271902529649,0.314271902529649,1.1527258955839887,0.001,0.8115394387765774,0.08172441067842363,0.0481664895687319,0.032211251813532606
S07_KDM,S02,POST_HOLD,,3,436.189,486.189,50.0,11.412533409133653,58,16,0.7942158671186544,11.282328587183725,11.277712532957052,11.282328587183725,0.134820876176601,0.13020482194992766,0.13020482194992766,4.0988262426443836,0.0,0.6560656428022638,0.12076415719970542,0.03796187554928421,0.030958891053784375
S07_KDM,S02,SQUAT,,1,511.189,561.189,50.0,22.07979489439359,81,22,0.4397018538973939,14.36664769792073,14.462492169350522,14.36664769792073,7.617302725043068,7.71314719647286,7.71314719647286,1.0626669878482184,0.05,0.8492914492162044,0.07203377489362371,0.09104153615584204,0.07334692653276789
S07_KDM,S02,SQUAT,,2,511.189,561.189,50.0,22.07979489439359,42,18,-0.5761425514440798,10.976912000447363,10.954205421014509,10.976912000447363,11.125589473379081,11.102882893946227,11.102882893946227,0.7741008246792034,0.0125,0.8170062226975131,0.06299785945188793,0.032570090350241804,0.07957975883356075
S07_KDM,S02,SQUAT,,3,511.189,561.189,50.0,22.07979489439359,31,,,11.712819884681887,11.712255959676872,11.712819884681887,10.367538934716718,10.366975009711703,10.366975009711703,0.7738469407261818,0.026,0.8922887734281695,0.047838399423517364,0.04520426599461455,0.1556954571955575
S07_KDM,S02,POST_EXERCISE,,1,586.189,636.189,50.0,21.91425322479859,57,18,-0.7061752905375749,21.865988864566166,21.761170245241534,21.865988864566166,0.1530829795570554,0.04826436023242309,0.04826436023242309,1.7931716852923865,0.0,0.7427211583406583,0.0845276342525685,0.21268617075402554,0.03223443199016499
S07_KDM,S02,POST_EXERCISE,,2,586.189,636.189,50.0,21.91425322479859,64,30,-0.49273123471845476,21.816557644302314,21.821437548902374,21.816557644302314,0.09281567589621531,0.09769558049627491,0.09769558049627491,2.386918116424145,0.006,0.7322142220435196,0.08363047292080313,0.2136906258150396,0.02947640688418858
S07_KDM,S02,POST_EXERCISE,,3,586.189,636.189,50.0,21.91425322479859,58,25,0.7599957419456671,21.824771350105706,21.843624895986313,21.824771350105706,0.07062832881227621,0.08948187469288271,0.08948187469288271,2.397515776520744,0.0,0.727556423811413,0.10429207789755009,0.2140604149331052,0.031254719766247926
S08_MDO,S01,FACE_R1,1,1,36.98,85.1,48.12,10.29027485935016,14,28,-0.8654539916514835,10.316209732783708,10.300654521063798,10.316209732783708,0.01037966171363891,0.025934873433548944,0.025934873433548944,2.055364330274059,0.0015592515592515593,0.6697399236439318,0.12528861703619246,0.021677575351063322,0.025058694709114798
S08_MDO,S01,FACE_R1,1,2,36.98,85.1,48.12,10.29027485935016,19,68,-0.7685668634886125,10.460556956398449,10.540892747581532,10.460556956398449,0.250617888231373,0.17028209704828967,0.17028209704828967,1.0257568773283763,0.0,0.7355553681034277,0.10085234998748019,0.025681545793025534,0.028124239322730536
S08_MDO,S01,FACE_R1,1,3,36.98,85.1,48.12,10.29027485935016,59,68,0.8274466989502351,11.033513720191307,11.128124102304296,11.033513720191307,0.8378492429541371,0.7432388608411475,0.7432388608411475,0.7793156484050936,0.0,0.8131330288462332,0.07737125022626588,0.03546873503840495,0.019185552304850848
S08_MDO,S01,FACE_R2,2,1,95.1,146.8,51.7,10.43325073219125,57,78,-0.8472767458031665,10.48272568931189,10.614739980322593,10.48272568931189,0.18148924813134215,0.04947495712063876,0.04947495712063876,1.2481445089428156,0.0,0.7360564387746137,0.1077611124059658,0.02691233300537657,0.027306642173599748
S08_MDO,S01,FACE_R2,2,2,95.1,146.8,51.7,10.43325073219125,20,30,-0.8882005819148711,10.381755086219787,10.381010169211434,10.381755086219787,0.05224056297981683,0.051495645971463944,0.051495645971463944,1.9796188658651315,0.0,0.6622770882423631,0.12974169579380454,0.0230168361535239,0.035140236897146904
S08_MDO,S01,FACE_R2,2,3,95.1,146.8,51.7,10.43325073219125,59,22,0.8373675190933335,10.251072300200622,10.243153098644013,10.251072300200622,0.19009763354723752,0.18217843199062855,0.18217843199062855,1.8726191982985916,0.0,0.6203928645389654,0.14071900337020987,0.02071921831073356,0.022442727061960172
S08_MDO,S01,FACE_R3,3,1,156.8,215.164,58.364,10.780079135691457,62,12,-0.7652727375942459,10.832059389777248,10.78190175982999,10.832059389777248,0.001822624138533513,0.05198025408579099,0.05198025408579099,1.8928539549703798,0.005569837189374464,0.6620103118014466,0.1842293980258182,0.02969836266383319,0.030115209105469866
S08_MDO,S01,FACE_R3,3,2,156.8,215.164,58.364,10.780079135691457,21,67,0.7621597386666366,10.873484896705975,11.009800618990308,10.873484896705975,0.22972148329885123,0.09340576101451781,0.09340576101451781,2.7815626930026696,0.000856898029134533,0.6683742314791432,0.15114047170779651,0.0334966769831718,0.029680259780802735
S08_MDO,S01,FACE_R3,3,3,156.8,215.164,58.364,10.780079135691457,60,72,0.6175049005983374,10.68788727544601,10.6398868618324,10.68788727544601,0.14019227385905708,0.09219186024544612,0.09219186024544612,2.1035140908760614,0.0021422450728363325,0.7117905491863732,0.11882406158326225,0.027331447697206662,0.025555554653032126
S08_MDO,S02,NORMAL,,1,278.17,328.17,50.0,18.438432477242742,21,14,-0.7764378408723672,18.420810447973277,18.453349786668948,18.420810447973277,0.01491730942620606,0.017622029269464434,0.017622029269464434,2.6846135445376107,0.0005,0.685628534402008,0.1228054303758496,0.15755582977781582,0.031204141591562175
